customer_id,city,state,region,signup_date,segment
CUST-02640,Seattle,WA,West,2022-10-07,Home Office
CUST-02641,Houston,TX,Central,2023-06-08,Consumer
CUST-02642,Los Angeles,CA,West,2021-08-07,Consumer
CUST-02643,Jacksonville,FL,East,2024-09-24,Consumer
CUST-02644,Jacksonville,FL,East,2023-04-02,Consumer
CUST-02645,Jacksonville,FL,East,2022-10-21,Consumer
CUST-02646,New York,NY,East,2022-02-12,Consumer
CUST-02647,Chicago,IL,Central,2024-09-02,Corporate
CUST-02648,Austin,TX,Central,2021-07-25,Home Office
CUST-02649,Philadelphia,PA,East,2021-09-02,Consumer
CUST-02650,Jacksonville,FL,East,2021-03-03,Consumer
CUST-02651,,TX,Central,2024-05-12,Home Office
CUST-02652,Los Angeles,CA,West,2023-06-18,Consumer
CUST-02653,Dallas,TX,Central,2021-04-01,Consumer
CUST-02654,San Diego,CA,West,2024-02-19,Consumer
CUST-02655,Charlotte,NC,East,2022-11-16,Consumer
CUST-02656,San Jose,CA,West,2021-07-26,Corporate
CUST-02657,Chicago,IL,Central,2021-07-08,Consumer
CUST-02658,San Jose,CA,West,2021-06-28,Home Office
CUST-02659,Philadelphia,PA,East,2021-10-23,Corporate
CUST-02660,New York,NY,East,2023-10-29,Consumer
CUST-02661,Houston,TX,Central,2023-01-30,Consumer
CUST-02662,Dallas,TX,Central,2024-06-16,Consumer
CUST-02663,San Francisco,CA,West,2023-01-17,Corporate
CUST-02664,New York,NY,East,2021-08-19,Corporate
CUST-02665,Los Angeles,CA,West,2023-02-28,Consumer
CUST-02666,Philadelphia,PA,East,2023-02-06,Consumer
CUST-02667,San Francisco,CA,West,2021-10-26,Consumer
CUST-02668,San Francisco,CA,West,2023-05-15,Consumer
CUST-02669,San Diego,CA,West,2024-08-02,Consumer
CUST-02670,San Antonio,TX,Central,2023-05-25,Consumer
CUST-02671,Philadelphia,PA,East,2021-11-22,Consumer
CUST-02672,San Antonio,TX,Central,2022-01-30,Corporate
CUST-02673,San Antonio,TX,Central,2023-03-06,Consumer
CUST-02674,New York,NY,East,2024-12-29,Consumer
CUST-02675,San Antonio,TX,Central,2021-09-07,Consumer
CUST-02676,Indianapolis,IN,East,2023-10-16,Consumer
CUST-02677,New York,NY,East,2024-07-20,Consumer
CUST-02678,Charlotte,NC,East,2024-06-24,Consumer
CUST-02679,New York,NY,East,2021-07-02,Consumer
CUST-02680,San Francisco,CA,West,2023-09-05,Consumer
CUST-02681,Chicago,IL,Central,2021-12-03,Consumer
CUST-02682,New York,NY,East,2021-09-25,Home Office
CUST-02683,New York,NY,East,2023-03-29,Consumer
CUST-02684,New York,NY,East,2023-04-10,Consumer
CUST-02685,San Jose,CA,West,2022-04-20,Consumer
CUST-02686,Indianapolis,IN,East,2023-12-17,Corporate
CUST-02687,San Antonio,TX,Central,2022-08-18,Consumer
CUST-02688,Houston,TX,Central,2024-04-26,Consumer
CUST-02689,New York,NY,East,2021-05-18,Consumer
CUST-02690,Dallas,TX,Central,2023-05-21,Consumer
CUST-02691,San Diego,CA,West,2023-02-20,Consumer
CUST-02692,New York,NY,East,2023-08-01,Consumer
CUST-02693,Phoenix,AZ,West,2024-08-27,Consumer
CUST-02694,Jacksonville,FL,East,2024-11-01,Consumer
CUST-02695,Houston,TX,Central,2022-07-02,Consumer
CUST-02696,New York,NY,East,2024-03-12,Consumer
CUST-02697,San Diego,CA,West,2024-04-02,Consumer
CUST-02698,Dallas,TX,Central,2023-11-28,Consumer
CUST-02699,San Antonio,TX,Central,2023-03-31,Consumer
CUST-02700,Denver,CO,West,2024-01-04,Consumer
CUST-02701,Phoenix,AZ,West,2021-11-16,Corporate
CUST-02702,Los Angeles,CA,West,2023-01-21,Consumer
CUST-02703,Chicago,IL,Central,2022-02-24,Consumer
CUST-02704,Los Angeles,CA,West,2024-01-25,Consumer
CUST-02705,Philadelphia,PA,East,2023-04-16,Consumer
CUST-02706,San Diego,CA,West,2021-12-19,Consumer
CUST-02707,New York,NY,East,2021-11-08,Consumer
CUST-02708,Los Angeles,CA,West,2022-10-13,Consumer
CUST-02709,Chicago,IL,Central,2023-06-26,Consumer
CUST-02710,New York,NY,East,2021-05-13,Consumer
CUST-02711,New York,NY,East,2023-12-12,Consumer
CUST-02712,Phoenix,AZ,West,2024-10-01,Consumer
CUST-02713,Philadelphia,PA,East,2024-04-28,Consumer
CUST-02714,Chicago,IL,Central,2021-08-15,Consumer
CUST-02715,Chicago,IL,Central,2023-07-22,Consumer
CUST-02716,New York,NY,East,2021-08-08,Consumer
CUST-02717,Phoenix,AZ,West,2022-01-31,Consumer
CUST-02718,San Diego,CA,West,2023-05-14,Consumer
CUST-02719,Seattle,WA,West,2023-04-03,Consumer
CUST-02720,Phoenix,AZ,West,2022-05-20,Consumer
CUST-02721,Columbus,OH,East,2023-01-17,Consumer
CUST-02722,Columbus,OH,East,2023-03-17,Consumer
CUST-02723,San Jose,CA,West,2021-05-04,Consumer
CUST-02724,New York,NY,East,2023-01-26,Consumer
CUST-02725,Los Angeles,CA,West,2022-07-04,Home Office
CUST-02726,Houston,TX,Central,2022-07-07,Consumer
CUST-02727,Phoenix,AZ,West,2024-01-15,Corporate
CUST-02728,Houston,TX,Central,2022-02-16,Consumer
CUST-02729,Los Angeles,CA,West,2022-12-24,Consumer
CUST-02730,Philadelphia,PA,East,2024-12-24,Consumer
CUST-02731,Denver,CO,West,2024-04-01,Consumer
CUST-02732,Houston,TX,Central,2021-08-12,Corporate
CUST-02733,New York,NY,East,2023-02-15,Home Office
CUST-02734,Seattle,WA,West,2024-09-03,Consumer
CUST-02735,Houston,TX,Central,2022-09-12,Corporate
CUST-02736,Columbus,OH,East,2023-10-12,Consumer
CUST-02737,San Diego,CA,West,2021-08-02,Consumer
CUST-02738,New York,NY,East,2022-12-07,Home Office
CUST-02739,New York,NY,East,2024-12-22,Consumer
CUST-02740,Dallas,TX,Central,2021-09-08,Corporate
CUST-02741,Los Angeles,CA,West,2022-05-12,Consumer
CUST-02742,Chicago,IL,Central,2023-05-08,Consumer
CUST-02743,Indianapolis,IN,East,2023-07-08,Consumer
CUST-02744,Los Angeles,CA,West,2022-07-19,Consumer
CUST-02745,Chicago,IL,Central,2021-07-02,Consumer
CUST-02746,Jacksonville,FL,East,2022-11-09,Consumer
CUST-02747,San Francisco,CA,West,2022-09-29,Consumer
CUST-02748,Columbus,OH,East,2022-07-12,Consumer
CUST-02749,Houston,TX,Central,2024-07-25,Corporate
CUST-02750,Chicago,IL,Central,2022-02-17,Corporate
CUST-02751,Houston,TX,Central,2022-08-10,Corporate
CUST-02752,New York,NY,East,2021-06-28,Consumer
CUST-02753,New York,NY,East,2022-04-30,Consumer
CUST-02754,Los Angeles,CA,West,2021-08-31,Home Office
CUST-02755,Houston,TX,Central,2024-04-27,Consumer
CUST-02756,Denver,CO,West,2023-02-03,Corporate
CUST-02757,San Francisco,CA,West,2024-11-30,Consumer
CUST-02758,Indianapolis,IN,East,2021-09-21,Corporate
CUST-02759,Chicago,IL,Central,2021-01-29,Consumer
CUST-02760,Chicago,IL,Central,2021-03-30,Consumer
CUST-02761,San Jose,CA,West,2024-01-17,Consumer
CUST-02762,Phoenix,AZ,West,2021-02-18,Corporate
CUST-02763,New York,NY,East,2023-12-29,Home Office
CUST-02764,New York,NY,East,2021-05-06,Corporate
CUST-02765,Austin,TX,Central,2023-08-23,Consumer
CUST-02766,New York,NY,East,2021-02-08,Consumer
CUST-02767,Charlotte,NC,East,2023-01-19,Consumer
CUST-02768,Chicago,IL,Central,2021-05-28,Consumer
CUST-02769,Jacksonville,FL,East,2023-09-09,Consumer
CUST-02770,San Antonio,TX,Central,2022-10-26,Consumer
CUST-02771,Chicago,IL,Central,2023-07-30,Consumer
CUST-02772,Los Angeles,CA,West,2021-12-22,Consumer
CUST-02773,Indianapolis,IN,East,2023-04-16,Consumer
CUST-02774,San Diego,CA,West,2023-12-08,Consumer
CUST-02775,New York,NY,East,2023-03-17,Consumer
CUST-02776,San Jose,CA,West,2022-01-31,Consumer
CUST-02777,New York,NY,East,2022-07-09,Consumer
CUST-02778,Houston,TX,Central,2021-11-16,Consumer
CUST-02779,New York,NY,East,2022-06-12,Consumer
CUST-02780,New York,NY,East,2024-10-03,Consumer
CUST-02781,San Diego,CA,West,2022-11-10,Consumer
CUST-02782,Los Angeles,CA,West,2023-02-12,Consumer
CUST-02783,Los Angeles,CA,West,2021-01-08,Home Office
CUST-02784,San Antonio,TX,Central,2024-03-15,Corporate
CUST-02785,New York,NY,East,2023-03-23,Consumer
CUST-02786,Houston,TX,Central,2022-10-30,Consumer
CUST-02787,Los Angeles,CA,West,2023-10-05,Consumer
CUST-02788,San Francisco,CA,West,2024-08-10,Home Office
CUST-02789,Philadelphia,PA,East,2022-12-08,Consumer
CUST-02790,Chicago,IL,Central,2023-01-13,Consumer
CUST-02791,Los Angeles,CA,West,2023-07-25,Consumer
CUST-02792,Denver,CO,West,2023-03-12,Consumer
CUST-02793,Los Angeles,CA,West,2022-03-23,Home Office
CUST-02794,Columbus,OH,East,2022-02-20,Consumer
CUST-02795,Los Angeles,CA,West,2021-05-07,Consumer
CUST-02796,San Jose,CA,West,2024-07-25,Consumer
CUST-02797,San Francisco,CA,West,2023-08-07,Corporate
CUST-02798,Houston,TX,Central,2024-01-29,Consumer
CUST-02799,San Diego,CA,West,2023-08-01,Consumer
CUST-02800,Philadelphia,PA,East,2023-07-25,Home Office
CUST-02801,San Antonio,TX,Central,2023-05-14,Consumer
CUST-02802,Chicago,IL,Central,2021-08-20,Home Office
CUST-02803,Denver,CO,West,2023-10-13,Home Office
CUST-02804,Chicago,IL,Central,2024-07-11,Consumer
CUST-02805,New York,NY,East,2024-03-01,Consumer
CUST-02806,Seattle,WA,West,2024-08-18,Corporate
CUST-02807,San Antonio,TX,Central,2023-06-29,Consumer
CUST-02808,San Diego,CA,West,2021-04-23,Consumer
CUST-02809,San Jose,CA,West,2022-01-08,Home Office
CUST-02810,New York,NY,East,2021-04-14,Corporate
CUST-02811,Phoenix,AZ,West,2024-03-11,Consumer
CUST-02812,New York,NY,East,2022-01-11,Consumer
CUST-02813,San Francisco,CA,West,2021-05-03,Consumer
CUST-02814,San Jose,CA,West,2024-09-28,Consumer
CUST-02815,San Francisco,CA,West,2023-03-30,Consumer
CUST-02816,Chicago,IL,Central,2024-05-26,Corporate
CUST-02817,Chicago,IL,Central,2024-04-13,Corporate
CUST-02818,Houston,TX,Central,2022-11-05,Consumer
CUST-02819,San Diego,CA,West,2022-06-19,Corporate
CUST-02820,Phoenix,AZ,West,2024-09-09,Consumer
CUST-02821,San Antonio,TX,Central,2024-01-09,Home Office
CUST-02822,San Diego,CA,West,2021-02-04,Consumer
CUST-02823,New York,NY,East,2021-05-31,Consumer
CUST-02824,Chicago,IL,Central,2021-03-23,Consumer
CUST-02825,Columbus,OH,East,2023-07-18,Consumer
CUST-02826,San Antonio,TX,Central,2021-09-10,Home Office
CUST-02827,Jacksonville,FL,East,2023-07-17,Consumer
CUST-02828,Austin,TX,Central,2024-07-07,Consumer
CUST-02829,Los Angeles,CA,West,2022-05-22,Consumer
CUST-02830,Philadelphia,PA,East,2023-04-29,Consumer
CUST-02831,Indianapolis,IN,East,2024-11-22,Consumer
CUST-02832,Los Angeles,CA,West,2023-09-02,Corporate
CUST-02833,New York,NY,East,2023-01-06,Consumer
CUST-02834,New York,NY,East,2021-08-07,Consumer
CUST-02835,Phoenix,AZ,West,2024-01-14,Consumer
CUST-02836,San Jose,CA,West,2022-07-24,Consumer
CUST-02837,Chicago,IL,Central,2023-09-21,Consumer
CUST-02838,Houston,TX,Central,2021-04-21,Corporate
CUST-02839,Chicago,IL,Central,2022-08-16,Consumer
CUST-02840,Denver,CO,West,2021-05-05,Consumer
CUST-02841,Los Angeles,CA,West,2021-05-30,Consumer
CUST-02842,New York,NY,East,2023-01-25,Consumer
CUST-02843,Dallas,TX,Central,2023-08-24,Consumer
CUST-02844,New York,NY,East,2021-05-19,Consumer
CUST-02845,Phoenix,AZ,West,2023-02-25,Consumer
CUST-02846,,TX,Central,2024-02-14,Consumer
CUST-02847,Los Angeles,CA,West,2021-01-30,Consumer
CUST-02848,San Diego,CA,West,2022-06-19,Home Office
CUST-02849,Houston,TX,Central,2024-03-30,Consumer
CUST-02850,Los Angeles,CA,West,2021-11-20,Consumer
CUST-02851,Chicago,IL,Central,2024-10-03,Consumer
CUST-02852,New York,NY,East,2023-10-26,Consumer
CUST-02853,New York,NY,East,2021-07-03,Consumer
CUST-02854,Los Angeles,CA,West,2023-10-20,Consumer
CUST-02855,Chicago,IL,Central,2023-01-12,Consumer
CUST-02856,Houston,TX,Central,2021-09-13,Corporate
CUST-02857,Charlotte,NC,East,2024-12-16,Consumer
CUST-02858,San Antonio,TX,Central,2024-09-07,Consumer
CUST-02859,San Antonio,TX,Central,2022-07-20,Corporate
CUST-02860,Dallas,TX,Central,2024-01-25,Consumer
CUST-02861,San Antonio,TX,Central,2023-04-29,Consumer
CUST-02862,New York,NY,East,2024-08-31,Consumer
CUST-02863,New York,NY,East,2024-07-31,Home Office
CUST-02864,Los Angeles,CA,West,2022-09-16,Consumer
CUST-02865,Jacksonville,FL,East,2021-03-03,Consumer
CUST-02866,New York,NY,East,2023-12-18,Consumer
CUST-02867,Austin,TX,Central,2022-02-19,Consumer
CUST-02868,Indianapolis,IN,East,2021-07-26,Corporate
CUST-02869,Phoenix,AZ,West,2023-11-27,Corporate
CUST-02870,New York,NY,East,2021-08-09,Consumer
CUST-02871,San Francisco,CA,West,2022-06-12,Consumer
CUST-02872,San Antonio,TX,Central,2024-09-09,Consumer
CUST-02873,Columbus,OH,East,2022-12-01,Home Office
CUST-02874,San Jose,CA,West,2022-05-28,Home Office
CUST-02875,Dallas,TX,Central,2023-01-01,Corporate
CUST-02876,Los Angeles,CA,West,2021-11-18,Consumer
CUST-02877,Philadelphia,PA,East,2023-12-10,Consumer
CUST-02878,San Diego,CA,West,2023-12-31,Consumer
CUST-02879,Chicago,IL,Central,2024-04-12,Consumer
CUST-02880,Seattle,WA,West,2024-11-22,Home Office
CUST-02881,Seattle,WA,West,2024-05-21,Consumer
CUST-02882,Austin,TX,Central,2024-07-14,Home Office
CUST-02883,Los Angeles,CA,West,2024-09-02,Consumer
CUST-02884,Philadelphia,PA,East,2021-01-24,Consumer
CUST-02885,Phoenix,AZ,West,2024-02-13,Consumer
CUST-02886,New York,NY,East,2022-08-06,Consumer
CUST-02887,Columbus,OH,East,2024-10-17,Consumer
CUST-02888,San Francisco,CA,West,2023-11-19,Consumer
CUST-02889,Austin,TX,Central,2024-07-19,Consumer
CUST-02890,Los Angeles,CA,West,2021-08-10,Consumer
CUST-02891,Jacksonville,FL,East,2023-07-24,Consumer
CUST-02892,Los Angeles,CA,West,2024-10-19,Corporate
CUST-02893,New York,NY,East,2024-11-16,Consumer
CUST-02894,Denver,CO,West,2022-11-01,Consumer
CUST-02895,Philadelphia,PA,East,2022-11-18,Consumer
CUST-02896,San Antonio,TX,Central,2023-01-09,Home Office
CUST-02897,San Jose,CA,West,2024-06-15,Corporate
CUST-02898,Austin,TX,Central,2022-01-13,Consumer
CUST-02899,Phoenix,AZ,West,2024-05-10,Consumer
CUST-02900,Columbus,OH,East,2023-02-12,Consumer
CUST-02901,Los Angeles,CA,West,2023-02-19,Corporate
CUST-02902,New York,NY,East,2024-07-16,Corporate
CUST-02903,Charlotte,NC,East,2021-02-28,Home Office
CUST-02904,Houston,TX,Central,2021-04-11,Consumer
CUST-02905,Los Angeles,CA,West,2023-03-31,Consumer
CUST-02906,Chicago,IL,Central,2022-09-08,Corporate
CUST-02907,New York,NY,East,2022-09-08,Corporate
CUST-02908,New York,NY,East,2024-08-02,Consumer
CUST-02909,Denver,CO,West,2023-09-12,Consumer
CUST-02910,Seattle,WA,West,2023-04-11,Corporate
CUST-02911,San Francisco,CA,West,2021-04-20,Consumer
CUST-02912,Phoenix,AZ,West,2024-01-11,Consumer
CUST-02913,San Diego,CA,West,2022-03-28,Home Office
CUST-02914,Columbus,OH,East,2023-11-20,Consumer
CUST-02915,Los Angeles,CA,West,2023-09-22,Home Office
CUST-02916,Houston,TX,Central,2024-08-27,Consumer
CUST-02917,Austin,TX,Central,2022-12-03,Consumer
CUST-02918,Los Angeles,CA,West,2023-07-01,Corporate
CUST-02919,Denver,CO,West,2023-10-01,Home Office
CUST-02920,Chicago,IL,Central,2024-04-16,Consumer
CUST-02921,Chicago,IL,Central,2021-01-16,Consumer
CUST-02922,Chicago,IL,Central,2022-09-11,Consumer
CUST-02923,Philadelphia,PA,East,2024-05-09,Corporate
CUST-02924,Austin,TX,Central,2024-11-09,Consumer
CUST-02925,Denver,CO,West,2023-01-02,Consumer
CUST-02926,Phoenix,AZ,West,2021-12-18,Consumer
CUST-02927,Charlotte,NC,East,2021-12-16,Consumer
CUST-02928,Houston,TX,Central,2021-02-09,Consumer
CUST-02929,Chicago,IL,Central,2024-05-03,Consumer
CUST-02930,Dallas,TX,Central,2022-01-14,Consumer
CUST-02931,Houston,TX,Central,2023-08-04,Home Office
CUST-02932,Indianapolis,IN,East,2023-04-15,Corporate
CUST-02933,New York,NY,East,2023-04-14,Consumer
CUST-02934,Dallas,TX,Central,2022-01-26,Consumer
CUST-02935,New York,NY,East,2022-09-13,Consumer
CUST-02936,San Diego,CA,West,2022-06-20,Consumer
CUST-02937,San Francisco,CA,West,2023-04-14,Corporate
CUST-02938,Houston,TX,Central,2024-11-25,Consumer
CUST-02939,Seattle,WA,West,2021-05-21,Corporate
CUST-02940,New York,NY,East,2024-12-28,Consumer
CUST-02941,San Antonio,TX,Central,2021-10-08,Corporate
CUST-02942,New York,NY,East,2024-06-27,Consumer
CUST-02943,New York,NY,East,2022-05-18,Consumer
CUST-02944,Los Angeles,CA,West,2021-05-21,Consumer
CUST-02945,Chicago,IL,Central,2024-01-02,Consumer
CUST-02946,Chicago,IL,Central,2022-09-14,Corporate
CUST-02947,Seattle,WA,West,2022-08-31,Consumer
CUST-02948,San Francisco,CA,West,2021-08-05,Consumer
CUST-02949,Columbus,OH,East,2024-01-05,Consumer
CUST-02950,San Jose,CA,West,2021-07-13,Home Office
CUST-02951,Los Angeles,CA,West,2021-07-06,Consumer
CUST-02952,Los Angeles,CA,West,2024-03-20,Consumer
CUST-02953,New York,NY,East,2021-11-14,Consumer
CUST-02954,Los Angeles,CA,West,2022-09-28,Consumer
CUST-02955,Chicago,IL,Central,2021-06-11,Consumer
CUST-02956,Columbus,OH,East,2022-04-06,Consumer
CUST-02957,Denver,CO,West,2023-09-14,Corporate
CUST-02958,New York,NY,East,2023-11-23,Consumer
CUST-02959,Charlotte,NC,East,2024-10-21,Consumer
CUST-02960,San Diego,CA,West,2024-08-06,Corporate
CUST-02961,New York,NY,East,2023-11-13,Corporate
CUST-02962,Los Angeles,CA,West,2021-12-10,Consumer
CUST-02963,Dallas,TX,Central,2024-10-22,Consumer
CUST-02964,Denver,CO,West,2021-03-26,Consumer
CUST-02965,Seattle,WA,West,2023-06-19,Consumer
CUST-02966,San Antonio,TX,Central,2024-08-01,Corporate
CUST-02967,Chicago,IL,Central,2021-01-05,Consumer
CUST-02968,Phoenix,AZ,West,2024-04-07,Consumer
CUST-02969,New York,NY,East,2021-06-28,Home Office
CUST-02970,Indianapolis,IN,East,2022-01-27,Consumer
CUST-02971,,NY,East,2023-08-20,Consumer
CUST-02972,Philadelphia,PA,East,2022-02-03,Consumer
CUST-02973,San Francisco,CA,West,2022-04-22,Corporate
CUST-02974,Denver,CO,West,2024-02-02,Consumer
CUST-02975,Charlotte,NC,East,2021-01-30,Consumer
CUST-02976,San Francisco,CA,West,2024-06-23,Corporate
CUST-02977,Chicago,IL,Central,2022-05-21,Consumer
CUST-02978,Phoenix,AZ,West,2023-07-10,Consumer
CUST-02979,Los Angeles,CA,West,2023-11-11,Home Office
CUST-02980,Denver,CO,West,2024-09-10,Consumer
CUST-02981,New York,NY,East,2024-10-25,Consumer
CUST-02982,New York,NY,East,2023-03-25,Consumer
CUST-02983,Los Angeles,CA,West,2021-12-08,Home Office
CUST-02984,San Francisco,CA,West,2024-09-13,Consumer
CUST-02985,Columbus,OH,East,2023-04-21,Corporate
CUST-02986,New York,NY,East,2022-04-11,Consumer
CUST-02987,Dallas,TX,Central,2024-02-18,Corporate
CUST-02988,Phoenix,AZ,West,2022-10-28,Consumer
CUST-02989,Chicago,IL,Central,2021-02-16,Consumer
CUST-02990,Philadelphia,PA,East,2024-03-29,Consumer
CUST-02991,Chicago,IL,Central,2021-03-25,Corporate
CUST-02992,New York,NY,East,2023-01-08,Consumer
CUST-02993,Philadelphia,PA,East,2021-01-24,Corporate
CUST-02994,Austin,TX,Central,2021-12-28,Corporate
CUST-02995,New York,NY,East,2021-06-24,Home Office
CUST-02996,New York,NY,East,2022-10-11,Home Office
CUST-02997,Columbus,OH,East,2021-03-18,Consumer
CUST-02998,New York,NY,East,2022-09-26,Consumer
CUST-02999,San Antonio,TX,Central,2024-05-21,Home Office
CUST-03000,Houston,TX,Central,2021-01-20,Consumer
CUST-03001,Phoenix,AZ,West,2022-07-24,Home Office
CUST-03002,New York,NY,East,2021-04-16,Consumer
CUST-03003,Phoenix,AZ,West,2022-07-09,Home Office
CUST-03004,,NY,East,2021-03-28,Consumer
CUST-03005,San Francisco,CA,West,2023-11-10,Consumer
CUST-03006,New York,NY,East,2021-07-31,Corporate
CUST-03007,San Francisco,CA,West,2024-11-05,Consumer
CUST-03008,Los Angeles,CA,West,2022-08-05,Consumer
CUST-03009,Phoenix,AZ,West,2023-06-24,Corporate
CUST-03010,San Antonio,TX,Central,2023-09-29,Consumer
CUST-03011,Los Angeles,CA,West,2024-04-30,Consumer
CUST-03012,San Antonio,TX,Central,2023-04-12,Consumer
CUST-03013,Austin,TX,Central,2023-09-21,Consumer
CUST-03014,Seattle,WA,West,2022-04-23,Consumer
CUST-03015,Los Angeles,CA,West,2022-11-11,Corporate
CUST-03016,San Diego,CA,West,2021-04-25,Corporate
CUST-03017,Chicago,IL,Central,2023-01-24,Consumer
CUST-03018,Chicago,IL,Central,2024-05-11,Consumer
CUST-03019,Los Angeles,CA,West,2024-08-22,Corporate
CUST-03020,Los Angeles,CA,West,2022-03-26,Corporate
CUST-03021,New York,NY,East,2022-11-14,Consumer
CUST-03022,Austin,TX,Central,2022-04-12,Consumer
CUST-03023,Charlotte,NC,East,2023-05-10,Corporate
CUST-03024,Houston,TX,Central,2022-10-14,Consumer
CUST-03025,San Diego,CA,West,2021-12-12,Consumer
CUST-03026,Houston,TX,Central,2022-05-03,Consumer
CUST-03027,Dallas,TX,Central,2023-02-08,Corporate
CUST-03028,Seattle,WA,West,2023-09-23,Consumer
CUST-03029,Los Angeles,CA,West,2021-04-09,Home Office
CUST-03030,Indianapolis,IN,East,2022-11-09,Consumer
CUST-03031,Jacksonville,FL,East,2022-06-26,Consumer
CUST-03032,Chicago,IL,Central,2021-06-06,Corporate
CUST-03033,New York,NY,East,2021-08-31,Consumer
CUST-03034,New York,NY,East,2021-01-08,Consumer
CUST-03035,Philadelphia,PA,East,2021-07-24,Consumer
CUST-03036,Los Angeles,CA,West,2022-06-27,Consumer
CUST-03037,Los Angeles,CA,West,2023-11-07,Consumer
CUST-03038,New York,NY,East,2021-01-23,Consumer
CUST-03039,New York,NY,East,2022-09-09,Consumer
CUST-03040,Los Angeles,CA,West,2024-06-18,Consumer
CUST-03041,Indianapolis,IN,East,2024-07-25,Corporate
CUST-03042,Charlotte,NC,East,2021-05-20,Home Office
CUST-03043,New York,NY,East,2022-03-14,Home Office
CUST-03044,Chicago,IL,Central,2022-01-05,Consumer
CUST-03045,New York,NY,East,2022-03-25,Corporate
CUST-03046,Denver,CO,West,2021-04-07,Corporate
CUST-03047,Chicago,IL,Central,2023-03-02,Consumer
CUST-03048,Los Angeles,CA,West,2023-09-20,Corporate
CUST-03049,New York,NY,East,2024-05-12,Consumer
CUST-03050,New York,NY,East,2023-02-08,Consumer
CUST-03051,Charlotte,NC,East,2023-05-01,Consumer
CUST-03052,San Antonio,TX,Central,2023-09-22,Consumer
CUST-03053,New York,NY,East,2023-01-01,Consumer
CUST-03054,Charlotte,NC,East,2021-04-25,Consumer
CUST-03055,San Antonio,TX,Central,2023-11-25,Consumer
CUST-03056,Jacksonville,FL,East,2023-02-05,Corporate
CUST-03057,San Antonio,TX,Central,2024-06-17,Consumer
CUST-03058,New York,NY,East,2023-10-23,Consumer
CUST-03059,New York,NY,East,2024-12-07,Consumer
CUST-03060,Houston,TX,Central,2024-03-30,Consumer
CUST-03061,Philadelphia,PA,East,2022-09-03,Consumer
CUST-03062,Houston,TX,Central,2023-10-11,Consumer
CUST-03063,San Jose,CA,West,2022-08-17,Home Office
CUST-03064,Columbus,OH,East,2023-04-13,Consumer
CUST-03065,Denver,CO,West,2021-03-22,Consumer
CUST-03066,San Jose,CA,West,2021-10-10,Consumer
CUST-03067,Los Angeles,CA,West,2023-11-05,Home Office
CUST-03068,Austin,TX,Central,2021-09-30,Home Office
CUST-03069,Jacksonville,FL,East,2022-06-21,Corporate
CUST-03070,Chicago,IL,Central,2023-08-27,Consumer
CUST-03071,San Antonio,TX,Central,2022-09-01,Consumer
CUST-03072,Chicago,IL,Central,2021-01-06,Consumer
CUST-03073,Houston,TX,Central,2024-12-17,Consumer
CUST-03074,Dallas,TX,Central,2021-06-30,Consumer
CUST-03075,Los Angeles,CA,West,2023-04-26,Consumer
CUST-03076,San Diego,CA,West,2022-04-25,Consumer
CUST-03077,Philadelphia,PA,East,2022-12-24,Consumer
CUST-03078,Charlotte,NC,East,2024-08-04,Corporate
CUST-03079,San Francisco,CA,West,2021-03-22,Home Office
CUST-03080,San Antonio,TX,Central,2023-12-03,Corporate
CUST-03081,Los Angeles,CA,West,2021-08-01,Consumer
CUST-03082,Philadelphia,PA,East,2022-05-19,Corporate
CUST-03083,Chicago,IL,Central,2024-06-19,Consumer
CUST-03084,New York,NY,East,2024-09-17,Consumer
CUST-03085,Indianapolis,IN,East,2023-01-02,Consumer
CUST-03086,New York,NY,East,2024-04-26,Consumer
CUST-03087,Philadelphia,PA,East,2022-05-02,Consumer
CUST-03088,Dallas,TX,Central,2022-07-20,Consumer
CUST-03089,Philadelphia,PA,East,2024-02-13,Consumer
CUST-03090,Los Angeles,CA,West,2022-04-06,Home Office
CUST-03091,New York,NY,East,2023-04-01,Corporate
CUST-03092,San Antonio,TX,Central,2021-11-28,Corporate
CUST-03093,Indianapolis,IN,East,2024-09-13,Consumer
CUST-03094,Philadelphia,PA,East,2023-04-03,Consumer
CUST-03095,New York,NY,East,2024-10-28,Consumer
CUST-03096,San Diego,CA,West,2023-02-15,Corporate
CUST-03097,Dallas,TX,Central,2021-09-03,Corporate
CUST-03098,San Francisco,CA,West,2024-11-25,Consumer
CUST-03099,Los Angeles,CA,West,2024-10-03,Home Office
CUST-03100,Dallas,TX,Central,2024-05-31,Consumer
CUST-03101,Los Angeles,CA,West,2021-10-17,Consumer
CUST-03102,Chicago,IL,Central,2022-01-16,Consumer
CUST-03103,New York,NY,East,2023-09-29,Corporate
CUST-03104,Seattle,WA,West,2024-01-14,Corporate
CUST-03105,Dallas,TX,Central,2024-09-21,Consumer
CUST-03106,Houston,TX,Central,2024-02-14,Corporate
CUST-03107,Philadelphia,PA,East,2022-05-02,Corporate
CUST-03108,Chicago,IL,Central,2022-04-24,Consumer
CUST-03109,Philadelphia,PA,East,2024-04-26,Corporate
CUST-03110,,TX,Central,2024-08-02,Consumer
CUST-03111,Houston,TX,Central,2022-05-04,Consumer
CUST-03112,New York,NY,East,2021-07-12,Corporate
CUST-03113,Philadelphia,PA,East,2021-10-15,Consumer
